generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,api_key_disabled
gen-1786771596-eHklF5AW0iMELZpU4fMV,2026-08-15 05:26:36.399,0.000196,,,,0,104,1502,1500,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,length,length,13349,620,MSCodeBase 1-L live arm,test567,false
gen-1786771596-r67amBfkmF2x0PenFxu7,2026-08-15 05:26:36.307,0.002498,,,,0,182,360,350,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,9419,956,MSCodeBase 1-L live arm,test567,false
gen-1786771591-FKkWw7AWeOG4dkNdraSK,2026-08-15 05:26:31.432,0.000054,,,,0,110,396,380,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,stop,stop,4096,740,MSCodeBase 1-L live arm,test567,false
gen-1786771582-4p2Rc8yeKf2I7ziLk6ql,2026-08-15 05:26:22.821,0.000113,,,,0,104,861,845,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,stop,stop,8101,580,MSCodeBase 1-L live arm,test567,false
gen-1786771574-mxXS3V048NbtjOi12N7y,2026-08-15 05:26:14.485,0.000111,,,,0,106,840,824,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,stop,stop,7802,704,MSCodeBase 1-L live arm,test567,false
gen-1786771571-WsbAyAVI5d7NnsRpAemq,2026-08-15 05:26:11.274,0.006704,,,,0,182,1068,1058,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,24426,1017,MSCodeBase 1-L live arm,test567,false
gen-1786771568-XRiGIw2ZjKU5whjgdIOi,2026-08-15 05:26:08.727,0.000067,,,,0,107,503,492,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,stop,stop,5266,754,MSCodeBase 1-L live arm,test567,false
gen-1786771567-vNN2nbUZQAW1rzdHGOmp,2026-08-15 05:26:07.144,0.000906,,,,0,179,93,83,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,3550,1181,MSCodeBase 1-L live arm,test567,false
gen-1786771560-4nhAc6tFTv7nNxFVgeXX,2026-08-15 05:26:00.506,0.000093,,,,0,104,699,683,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,stop,stop,7695,714,MSCodeBase 1-L live arm,test567,false
gen-1786771558-HtwIbwVYaFo642JmPJKM,2026-08-15 05:25:58.264,0.002506,,,,0,180,362,352,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,8290,872,MSCodeBase 1-L live arm,test567,false
gen-1786771554-Nywp64GZXohE8qCNLgOU,2026-08-15 05:25:54.453,0.000078,,,,0,106,582,566,0,qwen/qwen3.7-flash-20260727,Alibaba,standard,false,true,,stop,stop,5549,675,MSCodeBase 1-L live arm,test567,false
gen-1786771553-4HKppCwwpsulkdmcTAoz,2026-08-15 05:25:53.332,0.001251,,,,0,179,151,141,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4340,860,MSCodeBase 1-L live arm,test567,false
gen-1786771549-2kyHNUMRScNwh8TYwgtl,2026-08-15 05:25:49.864,0.000598,,,,0,139,514,503,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4167,495,MSCodeBase 1-L live arm,test567,false
gen-1786771548-6WFz7uAEhVHIRq1ZyshI,2026-08-15 05:25:48.437,0.001144,,,,0,182,132,122,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4283,1356,MSCodeBase 1-L live arm,test567,false
gen-1786771543-kEYiKWZN4ncfSlydycqF,2026-08-15 05:25:43.848,0.00085,,,,0,144,740,725,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5464,407,MSCodeBase 1-L live arm,test567,false
gen-1786771540-8H53dDhbVVHeJfG6XJxQ,2026-08-15 05:25:40.341,0.002166,,,,0,176,306,296,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7489,1015,MSCodeBase 1-L live arm,test567,false
gen-1786771539-WJbiZ2GA7vc4pC7qrORR,2026-08-15 05:25:39.102,0.000681,,,,0,144,588,572,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4223,417,MSCodeBase 1-L live arm,test567,false
gen-1786771534-4qQWsSUKKN8tGxlYVPTz,2026-08-15 05:25:34.428,0.00151,,,,0,181,194,184,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5308,1108,MSCodeBase 1-L live arm,test567,false
gen-1786771531-nYh41trZ3SLRKLCBnX2M,2026-08-15 05:25:31.851,0.001069,,,,0,141,937,922,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6627,410,MSCodeBase 1-L live arm,test567,false
gen-1786771528-gwRnWbqwVMleVJQZocEt,2026-08-15 05:25:28.741,0.001429,,,,0,179,181,171,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5091,1030,MSCodeBase 1-L live arm,test567,false
gen-1786771524-Wy1wqCn4wFesQp3lYICJ,2026-08-15 05:25:24.107,0.001296,,,,0,142,1140,1124,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,7075,449,MSCodeBase 1-L live arm,test567,false
gen-1786771522-akwjY4fSKwoHinOmqLkD,2026-08-15 05:25:22.444,0.001578,,,,0,179,206,196,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5650,1253,MSCodeBase 1-L live arm,test567,false
gen-1786771515-hw8AqFXgtDVHv1TRQmIj,2026-08-15 05:25:15.746,0.001226,,,,0,141,1078,1063,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,7819,402,MSCodeBase 1-L live arm,test567,false
gen-1786771513-MCoaBZH3qAHl10c2NH1k,2026-08-15 05:25:13.225,0.002478,,,,0,181,357,347,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,8553,882,MSCodeBase 1-L live arm,test567,false
gen-1786771509-AGk4uZZf8w6u7sVYc2dl,2026-08-15 05:25:09.852,0.000876,,,,0,144,763,748,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5381,911,MSCodeBase 1-L live arm,test567,false
gen-1786771506-P6HIQ3gqWqxleHYGSEgQ,2026-08-15 05:25:06.678,0.001536,,,,0,179,199,189,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5948,1739,MSCodeBase 1-L live arm,test567,false
gen-1786771502-OxR7Ivtxdmqvrb5bw4PP,2026-08-15 05:25:02.203,0.00109,,,,0,138,956,940,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,7096,935,MSCodeBase 1-L live arm,test567,false
gen-1786771495-4tqM3wyFXRkWRGWSidQT,2026-08-15 05:24:55.267,0.001043,,,,0,143,913,898,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6415,430,MSCodeBase 1-L live arm,test567,false
gen-1786771491-6YwR2Un0GvVQFbv285tD,2026-08-15 05:24:51.742,0.003789,,,,0,180,578,568,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,14347,1345,MSCodeBase 1-L live arm,test567,false
gen-1786771490-8Cpv9JNVkvXNHRY5Rs0j,2026-08-15 05:24:50.799,0.000679,,,,0,141,587,576,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3972,433,MSCodeBase 1-L live arm,test567,false
gen-1786771485-sNjucc7zkdFSOSV3VaQB,2026-08-15 05:24:45.749,0.000673,,,,0,141,581,566,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4497,438,MSCodeBase 1-L live arm,test567,false
gen-1786771485-8OWRi82sbdmy8qFNt4pW,2026-08-15 05:24:45.628,0.001269,,,,0,182,153,143,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5518,1394,MSCodeBase 1-L live arm,test567,false
gen-1786771481-oAqCWl38CiF0l1gXHPhP,2026-08-15 05:24:41.288,0.000942,,,,0,179,99,89,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,3738,859,MSCodeBase 1-L live arm,test567,false
gen-1786771480-6xoyh5OK9Ik4pXyYoXSp,2026-08-15 05:24:40.267,0.000847,,,,0,143,737,726,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4953,417,MSCodeBase 1-L live arm,test567,false
gen-1786771473-dYueGultvNeXFdZl92aa,2026-08-15 05:24:33.716,0.001724,,,,0,181,230,219,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6937,1176,MSCodeBase 1-L live arm,test567,false
gen-1786771473-0fKrYcDPviPEsTA0HXpP,2026-08-15 05:24:33.042,0.001169,,,,0,141,1027,1016,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6708,416,MSCodeBase 1-L live arm,test567,false
gen-1786771464-lptKl9OKGMmOpEx1FCAg,2026-08-15 05:24:24.884,0.00214,,,,0,181,300,290,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,8161,1241,MSCodeBase 1-L live arm,test567,false
gen-1786771464-ZtPbM5NlBINCcdgmURBl,2026-08-15 05:24:24.796,0.001372,,,,0,142,1209,1194,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,7713,409,MSCodeBase 1-L live arm,test567,false
gen-1786771461-UkQTppdCEQTVzgWaSKM6,2026-08-15 05:24:21.078,0.000511,,,,0,144,435,420,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3050,518,MSCodeBase 1-L live arm,test567,false
gen-1786771457-oLuY85ugAMZ3wZrz3tki,2026-08-15 05:24:17.950,0.001906,,,,0,177,262,252,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6224,927,MSCodeBase 1-L live arm,test567,false
gen-1786771455-RIzfPteorcPdAjgVaBiN,2026-08-15 05:24:15.036,0.000945,,,,0,141,825,810,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5495,529,MSCodeBase 1-L live arm,test567,false
gen-1786771450-MPluJN806Gi5pwZdbFQK,2026-08-15 05:24:10.763,0.000683,,,,0,143,590,575,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3716,403,MSCodeBase 1-L live arm,test567,false
gen-1786771446-5mbdMU3MSNqTS988ZjMy,2026-08-15 05:24:06.178,0.00066,,,,0,143,569,558,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4052,552,MSCodeBase 1-L live arm,test567,false
gen-1786771445-Bfp3xsLzqWXXeD1xgpAh,2026-08-15 05:24:05.739,0.003092,,,,0,179,461,451,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,11599,964,MSCodeBase 1-L live arm,test567,false
gen-1786771440-AKyYm3e6CVKiLuUEESmr,2026-08-15 05:24:00.191,0.00091,,,,0,139,794,783,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5448,388,MSCodeBase 1-L live arm,test567,false
gen-1786771439-Z4ekA8lvuIU1HRV49bt9,2026-08-15 05:23:59.549,0.001506,,,,0,179,194,184,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5587,1403,MSCodeBase 1-L live arm,test567,false
gen-1786771436-KaV8Wc3mTEoWWGWIT047,2026-08-15 05:23:56.250,0.000588,,,,0,141,505,489,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3384,417,MSCodeBase 1-L live arm,test567,false
gen-1786771427-izZ9anEzur5JYy6XASFk,2026-08-15 05:23:47.337,0.001514,,,,0,141,1336,1321,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,8342,410,MSCodeBase 1-L live arm,test567,false
gen-1786771426-r31UCD8rDgJhGjCdE9xD,2026-08-15 05:23:46.927,0.003241,,,,0,182,485,475,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,11962,851,MSCodeBase 1-L live arm,test567,false
gen-1786771422-4nu0dYDDQ9FY67SGjgDm,2026-08-15 05:23:42.337,0.000764,,,,0,144,662,646,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4476,408,MSCodeBase 1-L live arm,test567,false
gen-1786771419-AhECG23uOK8m6YD4OGyB,2026-08-15 05:23:39.775,0.001843,,,,0,181,250,240,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6548,981,MSCodeBase 1-L live arm,test567,false
gen-1786771416-u8TrdRojMnsFDF2cwSrQ,2026-08-15 05:23:36.138,0.000999,,,,0,143,874,859,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5667,401,MSCodeBase 1-L live arm,test567,false
gen-1786771410-tNrdQMHXqMV1R6sCmHjL,2026-08-15 05:23:30.584,0.002148,,,,0,182,301,291,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,8558,2080,MSCodeBase 1-L live arm,test567,false
gen-1786771407-HD3NM58eqsEG5gR5q0Fr,2026-08-15 05:23:27.038,0.001571,,,,0,144,1387,1371,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,8538,430,MSCodeBase 1-L live arm,test567,false
gen-1786771402-uPmfHrde8A2BSB3dH6Dx,2026-08-15 05:23:22.826,0.002126,,,,0,180,298,288,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7150,817,MSCodeBase 1-L live arm,test567,false
gen-1786771397-9BPCf3VyFlaRn4TBHn1m,2026-08-15 05:23:17.180,0.001504,,,,0,142,1327,1311,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,9315,409,MSCodeBase 1-L live arm,test567,false
gen-1786771396-6ytoBqj4QDF7GtjKcPgY,2026-08-15 05:23:16.101,0.001607,,,,0,179,211,201,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6135,1414,MSCodeBase 1-L live arm,test567,false
gen-1786771393-yW3fDTb414vWOE5k6iEi,2026-08-15 05:23:13.571,0.000481,,,,0,141,409,394,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3072,516,MSCodeBase 1-L live arm,test567,false
gen-1786771388-p0hWAiwYWb6BYW8e6bB0,2026-08-15 05:23:08.337,0.000749,,,,0,144,649,633,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4698,403,MSCodeBase 1-L live arm,test567,false
gen-1786771388-E3b5olpa4gBZBmZHCgfq,2026-08-15 05:23:08.136,0.001981,,,,0,182,273,263,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7368,1226,MSCodeBase 1-L live arm,test567,false
gen-1786771382-I7EIKawJlMC06uv6YcTF,2026-08-15 05:23:02.363,0.000777,,,,0,144,674,658,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5325,923,MSCodeBase 1-L live arm,test567,false
gen-1786771380-1OPpmLPSJ3Ay7Um1LEjE,2026-08-15 05:23:00.404,0.001827,,,,0,182,247,237,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7042,1036,MSCodeBase 1-L live arm,test567,false
gen-1786771379-l2vskCm2hHlvSeo00s5v,2026-08-15 05:22:59.487,0.000376,,,,0,143,314,299,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,2351,410,MSCodeBase 1-L live arm,test567,false
gen-1786771375-VzvT7YSaPWcwmIcxwbUr,2026-08-15 05:22:55.771,0.001011,,,,0,181,110,100,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4006,1316,MSCodeBase 1-L live arm,test567,false
gen-1786771373-l2AUrlYQjzY7vvM1HrkB,2026-08-15 05:22:53.677,0.000856,,,,0,143,745,730,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5247,473,MSCodeBase 1-L live arm,test567,false
gen-1786771368-xAsCh6RoCM5GrxEfu2al,2026-08-15 05:22:48.815,0.001647,,,,0,181,217,207,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6355,1022,MSCodeBase 1-L live arm,test567,false
gen-1786771367-RpmL9ECyIJtBTCSYzQNp,2026-08-15 05:22:47.073,0.001013,,,,0,139,887,876,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6039,382,MSCodeBase 1-L live arm,test567,false
gen-1786771364-JGr60whv54icqhNYNKeo,2026-08-15 05:22:44.040,0.001081,,,,0,177,123,113,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4147,1182,MSCodeBase 1-L live arm,test567,false
gen-1786771360-PSaMxtoSmLekfQwCA0j8,2026-08-15 05:22:40.489,0.001009,,,,0,144,882,867,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6065,402,MSCodeBase 1-L live arm,test567,false
gen-1786771355-wIHinlQ2Lp07wssc5gEr,2026-08-15 05:22:35.334,0.000687,,,,0,139,594,579,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4377,577,MSCodeBase 1-L live arm,test567,false
gen-1786771350-aNj2i1p4gam39gH9vifA,2026-08-15 05:22:30.351,0.003615,,,,0,182,548,537,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,13070,849,MSCodeBase 1-L live arm,test567,false
gen-1786771349-4ATHWSUOuicuFEauIhSo,2026-08-15 05:22:29.385,0.000853,,,,0,141,743,727,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5403,399,MSCodeBase 1-L live arm,test567,false
gen-1786771344-Jmrrvz3rISNvjzo1FJBq,2026-08-15 05:22:24.297,0.000784,,,,0,138,681,666,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4550,401,MSCodeBase 1-L live arm,test567,false
gen-1786771340-7jDnL8rcWnWkuevxtR1S,2026-08-15 05:22:20.763,0.002245,,,,0,177,319,309,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,8973,933,MSCodeBase 1-L live arm,test567,false
gen-1786771340-VLtKfvoOP930iXkHuyam,2026-08-15 05:22:20.525,0.000535,,,,0,142,457,442,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3251,415,MSCodeBase 1-L live arm,test567,false
gen-1786771334-5JovsTgZTuXdd1cKioK0,2026-08-15 05:22:14.053,0.001512,,,,0,179,195,184,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5828,926,MSCodeBase 1-L live arm,test567,false
gen-1786771333-ySGqkJXGBI1lJXmVub9r,2026-08-15 05:22:13.600,0.001041,,,,0,141,912,897,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6239,425,MSCodeBase 1-L live arm,test567,false
gen-1786771328-W3sEIQ9U5efWIrP2r94p,2026-08-15 05:22:08.441,0.000686,,,,0,142,593,577,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4370,510,MSCodeBase 1-L live arm,test567,false
gen-1786771327-yNHTduueJQUjdlWf9Ofn,2026-08-15 05:22:07.808,0.001542,,,,0,176,201,191,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5633,1077,MSCodeBase 1-L live arm,test567,false
gen-1786771321-s9tFnSaIsREdw5fAwenB,2026-08-15 05:22:01.412,0.001129,,,,0,146,990,975,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6501,404,MSCodeBase 1-L live arm,test567,false
gen-1786771319-HqZgxBuoCcb8NNsPKx84,2026-08-15 05:21:59.264,0.00231,,,,0,180,329,319,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7951,861,MSCodeBase 1-L live arm,test567,false
gen-1786771315-Vc06WzFlhYlid2t4ofjb,2026-08-15 05:21:55.159,0.000926,,,,0,142,808,793,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5706,592,MSCodeBase 1-L live arm,test567,false
gen-1786771314-AsFQEjAdbDT6QB4T6haT,2026-08-15 05:21:54.359,0.001263,,,,0,179,153,143,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4305,1058,MSCodeBase 1-L live arm,test567,false
gen-1786771308-npLQVDe4ViWpgDERbM0T,2026-08-15 05:21:48.718,0.000772,,,,0,141,670,654,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4833,407,MSCodeBase 1-L live arm,test567,false
gen-1786771307-pkWB0vvQxfsLis7BW9Vf,2026-08-15 05:21:47.014,0.001716,,,,0,180,229,219,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6410,1143,MSCodeBase 1-L live arm,test567,false
gen-1786771298-5tRFgXccvuSbR9bcKGjn,2026-08-15 05:21:38.226,0.001699,,,,0,141,1502,1500,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,length,length,10152,909,MSCodeBase 1-L live arm,test567,false
gen-1786771294-z9UnbPFLAvDnVNTMnJWN,2026-08-15 05:21:34.466,0.003191,,,,0,184,476,466,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,11867,1497,MSCodeBase 1-L live arm,test567,false
gen-1786771289-pm8wr0KDImk9lsFT1moa,2026-08-15 05:21:29.398,0.001301,,,,0,143,1145,1130,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,8252,918,MSCodeBase 1-L live arm,test567,false
gen-1786771284-ZdoJzJBReSfL9xno1s9A,2026-08-15 05:21:24.436,0.002512,,,,0,180,363,353,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,9407,866,MSCodeBase 1-L live arm,test567,false
gen-1786771278-nRY4NwDjs6g4YnY94C3g,2026-08-15 05:21:18.809,0.001693,,,,0,146,1496,1485,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,10020,436,MSCodeBase 1-L live arm,test567,false
gen-1786771275-XoGNPqI5noXmI5pdUkIp,2026-08-15 05:21:15.917,0.001756,,,,0,179,236,226,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7900,1405,MSCodeBase 1-L live arm,test567,false
gen-1786771269-84Ur9y1ktey4DTCVXIod,2026-08-15 05:21:09.168,0.001583,,,,0,144,1398,1382,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,9121,400,MSCodeBase 1-L live arm,test567,false
gen-1786771265-YVpzDdcLHzqV3xrzCL4l,2026-08-15 05:21:05.454,0.000531,,,,0,155,451,435,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3204,406,MSCodeBase 1-L live arm,test567,false
gen-1786771261-05kSYooglBjZeVVgq119,2026-08-15 05:21:01.637,0.004023,,,,0,181,617,607,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,13668,918,MSCodeBase 1-L live arm,test567,false
gen-1786771260-YNmCEhBGtJ2VZi45EkgB,2026-08-15 05:21:00.087,0.000772,,,,0,148,669,653,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4714,407,MSCodeBase 1-L live arm,test567,false
gen-1786771254-IYli5vKhMJLDx6jDAn04,2026-08-15 05:20:54.588,0.000808,,,,0,149,701,686,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4906,420,MSCodeBase 1-L live arm,test567,false
gen-1786771246-4ZUEtEDHc3mLrTQneV2m,2026-08-15 05:20:46.962,0.001184,,,,0,153,1038,1022,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,7090,406,MSCodeBase 1-L live arm,test567,false
gen-1786771246-wQEU5NqiGuHyAckowT8l,2026-08-15 05:20:46.882,0.004064,,,,0,184,623,613,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,14148,900,MSCodeBase 1-L live arm,test567,false
gen-1786771239-l2jtKiDdTjqdkx8hLO87,2026-08-15 05:20:39.849,0.001536,,,,0,182,198,188,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,6356,1390,MSCodeBase 1-L live arm,test567,false
gen-1786771237-FgjdwP1kETKWG1sxrK0q,2026-08-15 05:20:37.489,0.001466,,,,0,147,1292,1277,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,8879,401,MSCodeBase 1-L live arm,test567,false
gen-1786771234-o28bmVrLXgBZzTRsFmRu,2026-08-15 05:20:34.934,0.001314,,,,0,193,157,147,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4285,938,MSCodeBase 1-L live arm,test567,false
gen-1786771231-bx4gaguMVaRpjyZX3PRe,2026-08-15 05:20:31.130,0.000945,,,,0,149,824,809,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5824,409,MSCodeBase 1-L live arm,test567,false
gen-1786771230-DuDOXqVpuN2TlVbEBNYg,2026-08-15 05:20:30.324,0.00114,,,,0,186,130,120,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,4014,849,MSCodeBase 1-L live arm,test567,false
gen-1786771226-IiriaQcjzsbCYo9MAhfc,2026-08-15 05:20:26.610,0.000618,,,,0,102,538,527,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4176,408,MSCodeBase 1-L live arm,test567,false
gen-1786771222-Grj7OnI3qFUiwWGsYI6X,2026-08-15 05:20:22.395,0.001617,,,,0,187,210,200,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,7322,1688,MSCodeBase 1-L live arm,test567,false
gen-1786771220-TpJ1wmB0hUOexKxKNEHE,2026-08-15 05:20:20.106,0.000837,,,,0,107,734,718,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5985,407,MSCodeBase 1-L live arm,test567,false
gen-1786771216-mkyN2xVT31auHG65ZkLM,2026-08-15 05:20:16.463,0.000495,,,,0,107,427,411,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,3080,420,MSCodeBase 1-L live arm,test567,false
gen-1786771215-mBTYlA5DbuF6LbL8DL6a,2026-08-15 05:20:15.897,0.001637,,,,0,191,212,202,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,5881,1533,MSCodeBase 1-L live arm,test567,false
gen-1786771209-en1yagfJF32uMjnVcDl2,2026-08-15 05:20:09.672,0.000955,,,,0,104,841,826,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,6265,398,MSCodeBase 1-L live arm,test567,false
gen-1786771205-f0GZgs9kD99I3gK4m9PZ,2026-08-15 05:20:05.448,0.002593,,,,0,140,390,379,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,10072,892,MSCodeBase 1-L live arm,test567,false
gen-1786771203-Q5taFeYLH3FgiljXTGHe,2026-08-15 05:20:03.393,0.000713,,,,0,105,623,608,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,5741,462,MSCodeBase 1-L live arm,test567,false
gen-1786771201-USJwQFfnSmg4v8uEHY1p,2026-08-15 05:20:01.787,0.00075,,,,0,145,78,68,0,qwen/qwen3.8-max-20260803,Alibaba,standard,false,true,,stop,stop,3027,821,MSCodeBase 1-L live arm,test567,false
gen-1786771198-XGzh3Hfz3vybIYPkg3R2,2026-08-15 05:19:58.167,0.000734,,,,0,104,642,626,0,qwen/qwen3.6-flash,Alibaba,standard,false,true,,stop,stop,4684,437,MSCodeBase 1-L live arm,test567,false
